web-scraper-order;web-scraper-start-url;article_links;article_links-href;Type_chaussure;Prix;Adresse;Image-src
1738926831-481;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673159;Chaussures Enfants;10 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg
1738926841-482;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673165;Chaussures Enfants;10 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg
1738926851-483;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3673169;Chaussures Enfants;10 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg
1738926861-484;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3641537;Chaussures Enfants;7 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738926871-485;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3690626;Chaussures Enfants;15 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg
1738926881-486;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3699436;Chaussures Enfants;13 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738926891-487;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3672156;Chaussures Enfants;10 000 CFA;Hann Bel-Air, Dakar, Sénégal;https://images.coinafrique.com/thumb_3672156_uploaded_image1_1651092639.jpg
1738926901-488;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-3704967;Chaussures Enfants;1 500 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg
1738926911-489;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfant-3768510;Chaussures Enfants;1 250 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_3768510_uploaded_image1_1656771169.jpg
1738926921-490;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3771424;Chaussures Enfants;12 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738926930-491;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3777592;Chaussures Enfants;7 000 CFA;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg
1738926939-492;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3777593;Chaussures Enfants;7 000 CFA;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg
1738926949-493;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-africaines-enfants-3778619;Chaussures Enfants;1 500 CFA;Cambérène, Dakar, Sénégal;https://images.coinafrique.com/thumb_3778619_uploaded_image1_1657354885.jpg
1738926958-494;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3824846;Chaussures Enfants;10 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg
1738926968-495;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3804708;Chaussures Enfants;5 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738926978-496;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3848408;Chaussures Enfants;12 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4928088_uploaded_image1_1725487276.jpg
1738926988-497;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3851925;Chaussures Enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg
1738926998-498;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3853480;Chaussures Enfants;2 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4781990_uploaded_image1_1717637500.jpg
1738927009-499;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3853482;Chaussures Enfants;3 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4781990_uploaded_image1_1717637500.jpg
1738927019-500;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-3869546;Chaussures Enfants;6 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1738927028-501;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3886285;Chaussures Enfants;15 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg
1738927039-502;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3887647;Chaussures Enfants;Prix sur demande;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg
1738927049-503;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874870;Chaussures Enfants;3 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg
1738927059-504;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-3874877;Chaussures Enfants;3 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg
1738927070-505;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3895663;Chaussures Enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1738927081-506;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897395;Chaussures Enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg
1738927092-507;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3897399;Chaussures Enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg
1738927103-508;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-enfants-3920803;Chaussures Enfants;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738927114-509;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3934730;Chaussures Enfants;20 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg
1738927125-510;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3958985;Chaussures Enfants;20 000 CFA;Biscuiterie, Dakar, Sénégal;https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg
1738927135-511;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-friperie-4000080;Chaussures Enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg
1738927147-512;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-4000084;Chaussures Enfants;7 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1738927162-513;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4002819;Chaussures Enfants;15 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg
1738927172-514;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4024385;Chaussures Enfants;20 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg
1738927182-515;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4002035;Chaussures Enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg
1738927193-516;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crocs-4038403;Chaussures Enfants;6 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4038403_uploaded_image1_1673050094.jpg
1738927203-517;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4038506;Chaussures Enfants;20 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg
1738927212-518;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussure-jordan-enfant-4040246;Chaussures Enfants;7 500 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4040246_uploaded_image1_1673189828.jpg
1738927222-519;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4040305;Chaussures Enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg
1738927233-520;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4019759;Chaussures Enfants;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738927243-521;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/pantoufles-4060976;Chaussures Enfants;7 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4632466_uploaded_image1_1709901740.jpg
1738927253-522;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4028219;Chaussures Enfants;10 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738927264-523;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border2années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4081818;Chaussures Enfants;20 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg
1738927274-524;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059365;Chaussures Enfants;5 500 CFA;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg
1738927285-525;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059370;Chaussures Enfants;5 500 CFA;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg
1738927295-526;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4059363;Chaussures Enfants;5 500 CFA;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg
1738927307-527;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4050259;Chaussures Enfants;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738927317-528;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4096757;Chaussures Enfants;20 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg
1738927327-529;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/bottes-fourrees-fille-4110432;Chaussures Enfants;13 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4110432_uploaded_image1_1677428890.jpg
1738927337-530;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4111498;Chaussures Enfants;12 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4111498_uploaded_image1_1677508687.jpg
1738927347-531;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139933;Chaussures Enfants;2 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1738927356-532;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139937;Chaussures Enfants;2 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1738927367-533;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4139946;Chaussures Enfants;2 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1738927377-534;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/crampons-pour-enfant-4101596;Chaussures Enfants;12 000 CFA;Diamniadio, Sénégal;https://images.coinafrique.com/thumb_4101596_uploaded_image1_1676845748.jpg
1738927389-535;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-4140242;Chaussures Enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg
1738927399-536;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4140244;Chaussures Enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg
1738927409-537;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4124281;Chaussures Enfants;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738927419-538;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/ballerines-enfant-4175703;Chaussures Enfants;7 500 CFA;Sicap foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4175703_uploaded_image1_1681413005.jpg
1738927430-539;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4136187;Chaussures Enfants;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738927440-540;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-4187188;Chaussures Enfants;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg
1738927451-541;https://sn.coinafrique.com/categorie/chaussures-enfants?page=2;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-4187241;Chaussures Enfants;2 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg
1738927478-542;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165634;Chaussures Enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738927489-543;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165635;Chaussures Enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738927499-544;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165645;Chaussures Enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738927508-545;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165637;Chaussures Enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738927518-546;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4165640;Chaussures Enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738927529-547;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-jordan-4201412;Chaussures Enfants;20 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4201412_uploaded_image1_1683164968.jpg
1738927539-548;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4173844;Chaussures Enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738927549-549;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4173847;Chaussures Enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738927560-550;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4287055;Chaussures Enfants;5 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4680911_uploaded_image1_1712514020.jpg
1738927571-551;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4300380;Chaussures Enfants;Prix sur demande;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738927581-552;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4327769;Chaussures Enfants;18 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg
1738927592-553;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-7-paires-4336733;Chaussures Enfants;15 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1738927603-554;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351183;Chaussures Enfants;6 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg
1738927614-555;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4351852;Chaussures Enfants;20 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg
1738927627-556;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4361430;Chaussures Enfants;20 000 CFA;Sacré-Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4361430_uploaded_image2_1693749843.jpeg
1738927639-557;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4367839;Chaussures Enfants;28 000 CFA;Medina, Dakar, Sénégal;https://images.coinafrique.com/thumb_4367839_uploaded_image2_1694130362.jpeg
1738927650-558;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-4385753;Chaussures Enfants;10 000 CFA;Ngaparou, Sénégal;https://images.coinafrique.com/thumb_4385753_uploaded_image1_1695314124.jpg
1738927661-559;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4392112;Chaussures Enfants;6 000 CFA;Diamalaye 1, Dakar, Sénégal;https://images.coinafrique.com/thumb_4392112_uploaded_image1_1695751474.jpg
1738927672-560;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4394927;Chaussures Enfants;15 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4430647_uploaded_image1_1698289087.jpg
1738927684-561;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4396320;Chaussures Enfants;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738927694-562;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4397886;Chaussures Enfants;9 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738927704-563;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-skateboard-4402279;Chaussures Enfants;11 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4402279_uploaded_image1_1696422852.jpg
1738927715-564;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4372705;Chaussures Enfants;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738927726-565;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4375003;Chaussures Enfants;Prix sur demande;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738927737-566;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4375022;Chaussures Enfants;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738927747-567;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4414779;Chaussures Enfants;13 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738927759-568;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-4381758;Chaussures Enfants;8 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738927772-569;https://sn.coinafrique.com/categorie/chaussures-enfants?page=1;favorite_border1année;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-4422835;Chaussures Enfants;5 000 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_4422835_uploaded_image1_1697766757.jpg
