web-scraper-order;web-scraper-start-url;article_links;article_links-href;Type_chaussures;Prix;Adresse;Image-src
1738077079-3027;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2929698;Chaussures Homme;Prix sur demande;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_5152563_uploaded_image1_1737805034.jpg
1738077085-3028;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2929989;Chaussures Homme;35 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125958_uploaded_image1_1736370460.jpg
1738077092-3029;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-1-2929996;Chaussures Homme;30 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3407461_uploaded_image1_1635376047.jpg
1738077098-3030;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-1-2930003;Chaussures Homme;30 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3407461_uploaded_image1_1635376047.jpg
1738077104-3031;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-ozweego-2930013;Chaussures Homme;30 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2930013_uploaded_image1_1612377037.jpg
1738077111-3032;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-2930022;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5145826_uploaded_image1_1737473583.jpg
1738077119-3033;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2930037;Chaussures Homme;17 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5113372_uploaded_image1_1735596783.jpg
1738077125-3034;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-all-star-montantes-2930051;Chaussures Homme;17 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2930051_uploaded_image1_1612377648.jpg
1738077132-3035;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-all-stars-2930055;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
1738077139-3036;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-2930056;Chaussures Homme;10 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4574224_uploaded_image2_1706844770.jpeg
1738077149-3037;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-2930063;Chaussures Homme;10 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4574224_uploaded_image2_1706844770.jpeg
1738077155-3038;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-vans-old-school-2930071;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_1808156_uploaded_image1_1584459756.7.png
1738077162-3039;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2930160;Chaussures Homme;Prix sur demande;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_5145861_uploaded_image1_1737475001.jpg
1738077170-3040;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2931004;Chaussures Homme;Prix sur demande;Medina, Dakar, Sénégal;https://images.coinafrique.com/thumb_5141203_uploaded_image1_1737204782.jpg
1738077177-3041;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-vans-old-scool-2931442;Chaussures Homme;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_2931442_uploaded_image1_1612439785.jpg
1738077183-3042;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2931700;Chaussures Homme;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_5118064_uploaded_image1_1735933768.jpg
1738077191-3043;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-balenciaga-2932285;Chaussures Homme;50 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2932285_uploaded_image1_1612462567.jpg
1738077198-3044;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-2932441;Chaussures Homme;15 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_5041047_uploaded_image1_1731457949.jpg
1738077204-3045;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2932594;Chaussures Homme;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4705168_uploaded_image1_1713797424.jpg
1738077210-3046;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2933321;Chaussures Homme;10 000 CFA;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_5142907_uploaded_image1_1737320376.jpg
1738077218-3047;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2933813;Chaussures Homme;10 000 CFA;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_5142907_uploaded_image1_1737320376.jpg
1738077226-3048;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2934044;Chaussures Homme;16 000 CFA;Mbour, Sénégal;https://images.coinafrique.com/thumb_2934044_uploaded_image1_1612538556.jpg
1738077235-3049;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-2934050;Chaussures Homme;4 500 CFA;Mbour, Sénégal;https://images.coinafrique.com/thumb_2934050_uploaded_image1_1612538775.jpg
1738077244-3050;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2934059;Chaussures Homme;13 000 CFA;Mbour, Sénégal;https://images.coinafrique.com/thumb_2934059_uploaded_image1_1612539034.jpg
1738077250-3051;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-mac-queen-2934061;Chaussures Homme;16 000 CFA;Mbour, Sénégal;https://images.coinafrique.com/thumb_2934061_uploaded_image1_1612539138.jpg
1738077257-3052;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2934071;Chaussures Homme;15 000 CFA;Mbour, Sénégal;https://images.coinafrique.com/thumb_3257712_uploaded_image1_1627923272.jpg
1738077264-3053;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2934120;Chaussures Homme;15 000 CFA;Mbour, Sénégal;https://images.coinafrique.com/thumb_3257712_uploaded_image1_1627923272.jpg
1738077271-3054;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/crampons-nike-2934128;Chaussures Homme;15 000 CFA;Mbour, Sénégal;https://images.coinafrique.com/thumb_2934128_uploaded_image1_1612540378.jpg
1738077279-3055;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-2934925;Chaussures Homme;26 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5145826_uploaded_image1_1737473583.jpg
1738077286-3056;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-et-femme-2934936;Chaussures Homme;Prix sur demande;Medina, Dakar, Sénégal;https://images.coinafrique.com/thumb_3920978_uploaded_image1_1665786717.jpg
1738077294-3057;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2935493;Chaussures Homme;20 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_2935493_uploaded_image1_1612607222.jpg
1738077301-3058;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-cuir-2935512;Chaussures Homme;12 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3121750_uploaded_image1_1621363422.jpg
1738077308-3059;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2935515;Chaussures Homme;11 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4072095_uploaded_image1_1675164528.jpg
1738077315-3060;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-2936206;Chaussures Homme;12 500 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4574224_uploaded_image2_1706844770.jpeg
1738077323-3061;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-femmes-2936458;Chaussures Homme;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_4047466_uploaded_image1_1673562366.jpg
1738077332-3062;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2936461;Chaussures Homme;10 500 CFA;Ouest Foire, Dakar, Sénégal;https://images.coinafrique.com/thumb_5138404_uploaded_image1_1737043207.jpg
1738077340-3063;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-2936645;Chaussures Homme;12 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4329562_uploaded_image1_1691660271.jpg
1738077346-3064;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-2936647;Chaussures Homme;12 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4329562_uploaded_image1_1691660271.jpg
1738077352-3065;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-2936649;Chaussures Homme;12 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4329562_uploaded_image1_1691660271.jpg
1738077361-3066;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/boots-homme-2936876;Chaussures Homme;28 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3745796_uploaded_image1_1655406884.jpg
1738077367-3067;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2936881;Chaussures Homme;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_5118064_uploaded_image1_1735933768.jpg
1738077374-3068;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-1-2937347;Chaussures Homme;30 000 CFA;Medina, Dakar, Sénégal;https://images.coinafrique.com/thumb_3791403_uploaded_image1_1658268238.jpg
1738077380-3069;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-2937647;Chaussures Homme;10 000 CFA;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4857646_uploaded_image1_1721768518.jpg
1738077387-3070;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louis-vuitton-2938075;Chaussures Homme;17 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4523979_uploaded_image1_1704231908.jpg
1738077395-3071;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-2938215;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4130412_uploaded_image1_1678562786.jpg
1738077402-3072;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-2938248;Chaussures Homme;15 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_5041047_uploaded_image1_1731457949.jpg
1738077409-3073;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2939004;Chaussures Homme;15 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5136509_uploaded_image1_1736959053.jpg
1738077416-3074;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2939019;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4844092_uploaded_image1_1721055195.jpg
1738077427-3075;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2939104;Chaussures Homme;2 500 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_5115555_uploaded_image1_1735817188.jpg
1738077434-3076;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2939314;Chaussures Homme;13 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4172316_uploaded_image1_1681218820.jpg
1738077440-3077;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/boots-zara-2939389;Chaussures Homme;20 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_2939389_uploaded_image1_1612793273.jpg
1738077446-3078;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-2940036;Chaussures Homme;17 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5075850_uploaded_image1_1733324048.jpg
1738077453-3079;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2940596;Chaussures Homme;Prix sur demande;Mamelles, Dakar, Sénégal;https://images.coinafrique.com/thumb_4934880_uploaded_image1_1725869021.jpg
1738077459-3080;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-polo-2940766;Chaussures Homme;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3035669_uploaded_image1_1617375688.jpg
1738077465-3081;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2940943;Chaussures Homme;Prix sur demande;Mbao, Dakar, Sénégal;https://images.coinafrique.com/thumb_4340466_uploaded_image1_1692357332.jpg
1738077472-3082;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2940962;Chaussures Homme;Prix sur demande;Mbao, Dakar, Sénégal;https://images.coinafrique.com/thumb_4340466_uploaded_image1_1692357332.jpg
1738077478-3083;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-2941726;Chaussures Homme;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
1738077485-3084;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2941732;Chaussures Homme;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
1738077492-3085;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-2941740;Chaussures Homme;16 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4855187_uploaded_image1_1721654881.jpg
1738077498-3086;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2942165;Chaussures Homme;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_5152932_uploaded_image1_1737822003.jpg
1738077507-3087;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2942267;Chaussures Homme;25 000 CFA;Gorée, Dakar, Sénégal;https://images.coinafrique.com/thumb_2942267_uploaded_image1_1612899664.jpg
1738077517-3088;https://sn.coinafrique.com/categorie/chaussures-homme?page=83;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-en-cuir-2942993;Chaussures Homme;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4794171_uploaded_image1_1718289849.jpg
1738077539-3089;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-2942996;Chaussures Homme;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4329562_uploaded_image1_1691660271.jpg
1738077546-3090;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-2942999;Chaussures Homme;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5149739_uploaded_image1_1737648314.jpg
1738077552-3091;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-2943006;Chaussures Homme;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4329562_uploaded_image1_1691660271.jpg
1738077559-3092;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopediques-2943010;Chaussures Homme;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4329562_uploaded_image1_1691660271.jpg
1738077565-3093;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-2943013;Chaussures Homme;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4329562_uploaded_image1_1691660271.jpg
1738077572-3094;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2944110;Chaussures Homme;15 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_5149979_uploaded_image1_1737655711.jpg
1738077579-3095;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-en-cuir-2944452;Chaussures Homme;45 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5059414_uploaded_image1_1732460160.jpg
1738077586-3096;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-2945003;Chaussures Homme;25 000 CFA;Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4182260_uploaded_image2_1681852134.jpeg
1738077593-3097;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2945119;Chaussures Homme;30 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_5152563_uploaded_image1_1737805034.jpg
1738077602-3098;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2945641;Chaussures Homme;16 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
1738077611-3099;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2945832;Chaussures Homme;10 000 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_5152932_uploaded_image1_1737822003.jpg
1738077618-3100;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2945945;Chaussures Homme;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
1738077625-3101;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2945953;Chaussures Homme;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
1738077633-3102;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2945957;Chaussures Homme;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
1738077640-3103;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2945961;Chaussures Homme;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
1738077647-3104;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2946032;Chaussures Homme;13 500 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_4697432_uploaded_image1_1713376777.jpg
1738077654-3105;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/souliers-homme-2946356;Chaussures Homme;25 000 CFA;Point E, Dakar, Sénégal;https://images.coinafrique.com/thumb_2946356_uploaded_image1_1613064645.jpg
1738077661-3106;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-2946686;Chaussures Homme;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5149739_uploaded_image1_1737648314.jpg
1738077667-3107;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2946902;Chaussures Homme;16 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
1738077673-3108;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2946908;Chaussures Homme;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_5118064_uploaded_image1_1735933768.jpg
1738077679-3109;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2947103;Chaussures Homme;30 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
1738077685-3110;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2947672;Chaussures Homme;25 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5136509_uploaded_image1_1736959053.jpg
1738077691-3111;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-force-2947693;Chaussures Homme;11 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4325145_uploaded_image1_1691398893.jpg
1738077699-3112;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2948641;Chaussures Homme;25 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_5149979_uploaded_image1_1737655711.jpg
1738077706-3113;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-cuir-2949644;Chaussures Homme;30 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5059414_uploaded_image1_1732460160.jpg
1738077715-3114;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louboutin-2949740;Chaussures Homme;50 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_2949740_uploaded_image1_1613229515.jpg
1738077724-3115;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-2950094;Chaussures Homme;10 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3425941_uploaded_image1_1636293786.jpg
1738077733-3116;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-cuir-2950133;Chaussures Homme;15 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_5041047_uploaded_image1_1731457949.jpg
1738077740-3117;https://sn.coinafrique.com/categorie/chaussures-homme?page=82;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-2950204;Chaussures Homme;25 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
